DurationOfPitch,NumberOfFollowups,NumberOfTrips,MonthlyIncome,CityTier,ProductPitched,PreferredPropertyStar,Passport,PitchSatisfactionScore,Designation,MaritalStatus_Married,MaritalStatus_Unmarried
-0.04453076168186398,3.0,1.0,-0.6085234915976988,3,2,5.0,0,3,0,True,False
-0.41635117002330585,3.0,1.0,-1.243481903093292,2,0,3.0,0,4,2,False,False
1.1948705994562756,4.0,3.0,-0.05278634167360815,3,2,3.0,0,4,0,False,False
2.186391688366787,3.0,2.0,-0.17954036018801228,3,1,3.0,0,3,1,False,False
-0.2924110339094919,3.0,1.0,-0.7408229984221081,3,2,4.0,0,5,0,True,False
-0.9121117144785618,1.0,6.0,-1.185650382146095,1,0,4.0,0,2,2,False,True
-0.5402913061371198,4.0,5.0,-0.3746227168078374,3,2,3.0,0,4,0,False,True
-0.7881715783647478,3.0,1.0,-0.15636814117834777,1,2,3.0,0,2,0,False,True
-0.2924110339094919,4.0,4.0,-0.7651835363553452,3,2,3.0,0,3,0,False,True
-0.7881715783647478,4.0,1.0,-0.1785500944183685,3,1,3.0,0,3,1,True,False
-0.2924110339094919,3.0,1.0,-1.1016758448803023,3,0,4.0,0,1,2,False,True
-1.1599919867061896,4.0,1.0,-0.4918701839336612,1,2,3.0,1,3,0,True,False
-0.41635117002330585,2.0,5.0,0.39659626459074027,1,2,4.0,0,5,0,False,True
-0.5402913061371198,4.0,2.0,0.21102045935949545,1,2,4.0,0,1,0,False,True
-0.9121117144785618,3.0,6.0,-0.6883389126309877,1,2,3.0,0,2,0,True,False
-0.6642314422509338,6.0,5.0,2.945540355653836,1,4,3.0,0,5,4,False,False
1.6906311439115316,4.0,2.0,-0.23955046582842549,3,1,5.0,0,3,1,True,False
0.07940937443194998,4.0,3.0,0.10407175623796697,3,1,3.0,1,2,1,False,False
0.9469903272286477,5.0,6.0,0.15437725733587113,3,2,5.0,0,5,0,False,False
-0.16847089779567795,5.0,3.0,0.12209459324548382,3,2,3.0,0,3,0,True,False
0.20334951054576395,3.0,5.0,-0.5257372732554786,1,0,3.0,1,3,2,False,False
-1.0360518505923757,2.0,2.0,0.96203801905734,3,2,3.0,0,5,0,True,False
-0.6642314422509338,6.0,5.0,-0.021493943352864628,3,2,5.0,0,5,0,False,True
0.07940937443194998,4.0,2.0,0.3791675870450097,1,2,4.0,0,1,0,False,True
-0.2924110339094919,3.0,5.0,-0.23737188113520918,1,2,3.0,0,2,0,False,False
-0.9121117144785618,3.0,5.0,-1.1981277308436067,1,0,3.0,0,3,2,False,True
-0.7881715783647478,3.0,2.0,-1.3545897224473245,1,0,3.0,0,1,2,True,False
-0.16847089779567795,2.0,3.0,-0.2954014552363348,1,0,3.0,0,3,2,True,False
0.07940937443194998,4.0,3.0,1.1448410801335822,1,1,4.0,0,3,1,True,False
1.6906311439115316,4.0,2.0,-0.23955046582842549,3,1,5.0,0,3,1,False,False
-0.6642314422509338,4.0,2.0,0.026038813590036926,3,2,3.0,0,4,0,True,False
-0.16847089779567795,2.0,6.0,0.31024508947780244,1,2,3.0,0,1,0,True,False
-0.2924110339094919,3.0,4.0,-0.7560730912746223,3,2,3.0,1,2,0,False,True
-0.7881715783647478,3.0,2.0,-0.23737188113520918,3,2,5.0,1,4,0,True,False
0.07940937443194998,3.0,2.0,-1.4926327707356677,1,0,3.0,1,5,2,False,True
-0.7881715783647478,4.0,2.0,-0.430275653061818,1,0,3.0,1,4,2,True,False
-0.7881715783647478,5.0,5.0,0.3054918137835123,2,2,5.0,0,3,0,False,False
-1.0360518505923757,5.0,2.0,0.412242463751112,1,2,3.0,0,4,0,False,True
1.1948705994562756,3.0,2.0,-0.17894620072622602,3,1,4.0,1,5,1,False,True
-0.6642314422509338,4.0,2.0,0.3948137862053815,3,2,3.0,1,3,0,False,True
0.07940937443194998,4.0,3.0,0.7855726589068179,3,1,4.0,0,1,1,True,False
-0.2924110339094919,3.0,4.0,-1.2634852716400964,1,0,5.0,1,3,2,False,True
-1.0360518505923757,4.0,3.0,0.2640987046124022,3,2,3.0,1,3,0,True,False
0.8230501911148338,3.0,1.0,-0.10408210854115607,3,1,4.0,0,1,1,True,False
-0.7881715783647478,3.0,6.0,-1.1662411730610769,1,0,5.0,1,4,2,False,True
1.6906311439115316,5.0,4.0,0.2995502191656496,3,2,3.0,1,3,0,False,False
0.8230501911148338,1.0,2.0,-0.6889330720927739,1,2,3.0,1,2,0,True,False
2.186391688366787,3.0,7.0,-0.6552640359248854,1,2,3.0,0,3,0,False,False
0.8230501911148338,3.0,7.0,-0.1189360950858128,1,1,3.0,1,4,1,False,True
-0.04453076168186398,4.0,3.0,-0.48909743977865866,1,0,5.0,1,3,2,True,False
-0.41635117002330585,3.0,5.0,0.9307456207365965,1,1,5.0,1,3,1,True,False
1.5666910077977176,3.0,4.0,-0.6097118105212713,1,2,3.0,1,5,0,True,False
-0.41635117002330585,4.0,6.0,0.6219807537616652,1,1,5.0,0,4,1,True,False
0.5751699188872058,3.0,2.0,-1.2498196040190122,1,0,5.0,1,4,2,False,False
0.4512297827733919,3.0,2.0,-1.2773489924151094,3,0,3.0,0,3,2,False,False
0.32728964665957794,4.0,3.0,0.019899165818245475,3,2,3.0,0,5,0,True,False
-1.1599919867061896,4.0,5.0,0.027821291975395734,3,2,3.0,0,2,0,False,True
-0.6642314422509338,5.0,5.0,0.23973816667916514,2,1,3.0,0,1,1,True,False
-0.2924110339094919,3.0,1.0,-1.235361723782213,3,0,3.0,1,1,2,True,False
-0.16847089779567795,3.0,2.0,0.08961387600116776,3,1,3.0,0,4,1,False,True
-0.6642314422509338,4.0,2.0,-0.4720648685407856,1,2,3.0,0,4,0,True,False
-0.2924110339094919,4.0,1.0,-0.7966739878300174,1,2,3.0,0,3,0,False,False
-1.1599919867061896,4.0,3.0,-0.9616522650526715,1,0,3.0,0,3,2,False,False
-0.04453076168186398,3.0,7.0,-1.2916088194979798,1,0,4.0,0,3,2,True,False
2.434271960594415,4.0,3.0,0.17972806103875194,1,2,3.0,0,3,0,True,False
0.8230501911148338,3.0,1.0,-0.10408210854115607,3,1,4.0,0,2,1,False,False
-0.7881715783647478,4.0,4.0,1.134542316129287,3,1,4.0,0,4,1,False,False
0.07940937443194998,3.0,5.0,0.49225593793832967,1,1,3.0,0,1,1,True,False
-0.2924110339094919,3.0,1.0,-0.7626088453542713,1,2,3.0,1,3,0,False,True
-0.04453076168186398,3.0,5.0,-0.3272880130188646,1,2,5.0,0,3,0,True,False
0.8230501911148338,4.0,3.0,0.24904666491381672,3,2,5.0,0,1,0,False,True
1.0709304633424617,4.0,5.0,0.8117156752254138,3,2,5.0,1,3,0,False,False
-0.2924110339094919,4.0,2.0,-1.1202928413496054,1,0,3.0,0,1,2,True,False
-0.9121117144785618,3.0,1.0,-0.5605946283469397,3,2,4.0,0,2,0,True,False
2.558212096708229,4.0,2.0,-0.1490401744829838,3,2,5.0,0,2,0,True,False
1.3188107355700895,3.0,4.0,0.2532057811463206,1,1,3.0,0,3,1,True,False
1.6906311439115316,4.0,5.0,0.11872768962869495,1,2,3.0,1,5,0,True,False
-0.7881715783647478,3.0,2.0,1.9120989984535848,2,4,4.0,0,1,4,True,False
-0.9121117144785618,3.0,2.0,-1.2230824282386301,1,0,4.0,0,4,2,False,False
0.9469903272286477,2.0,4.0,-0.3962105105860719,1,2,5.0,1,2,0,False,True
-0.2924110339094919,4.0,3.0,-0.7558750381206936,1,0,3.0,0,2,2,False,True
-0.7881715783647478,4.0,6.0,-0.4651330081532791,1,0,3.0,0,5,2,False,True
0.6991100550010199,2.0,3.0,2.743922244954362,1,4,4.0,0,1,4,False,True
0.07940937443194998,5.0,5.0,-0.0925950256132882,3,0,5.0,0,1,2,False,False
-0.9121117144785618,0.0,1.0,-0.7065598027924332,3,2,4.0,0,1,0,True,False
-0.2924110339094919,4.0,2.0,-0.3282782787885084,1,0,3.0,0,5,2,False,False
-0.6642314422509338,4.0,1.0,0.48591823701260944,1,1,3.0,0,5,1,False,True
-0.16847089779567795,4.0,7.0,-0.637637305225226,3,2,5.0,0,3,0,False,True
0.07940937443194998,4.0,7.0,-1.2163486210050525,1,0,5.0,1,5,2,False,True
-0.41635117002330585,4.0,2.0,-1.1571307279803542,1,0,3.0,1,4,2,True,False
0.6991100550010199,3.0,1.0,0.9497587235137571,3,3,5.0,0,1,3,False,True
1.0709304633424617,4.0,3.0,-0.061302627292544674,1,2,5.0,0,1,0,True,False
1.5666910077977176,4.0,3.0,-0.42888928098431667,3,2,3.0,1,3,0,False,False
-0.7881715783647478,4.0,3.0,-0.49464292808866384,1,0,4.0,0,4,2,False,False
-0.5402913061371198,5.0,3.0,0.25637463160918067,1,2,3.0,0,4,0,True,False
-0.5402913061371198,4.0,3.0,-0.5776271995848128,1,0,3.0,0,4,2,True,False
0.20334951054576395,4.0,5.0,-0.239154359520568,1,2,3.0,0,4,0,False,True
0.6991100550010199,5.0,7.0,-0.6150592456773477,3,2,3.0,1,1,0,True,False
1.8145712800253455,5.0,2.0,-0.14072194201797603,3,2,3.0,1,2,0,False,False
-0.2924110339094919,3.0,5.0,-0.23737188113520918,1,2,4.0,0,3,0,True,False
1.3188107355700895,3.0,1.0,0.2795468506188452,1,2,5.0,0,4,0,False,False
-0.2924110339094919,3.0,6.0,-0.23737188113520918,1,2,5.0,1,3,0,True,False
-0.41635117002330585,5.0,3.0,-0.38749617181320656,1,0,3.0,0,2,2,False,False
-0.9121117144785618,3.0,3.0,0.4061028159793206,3,1,4.0,0,4,1,False,False
-0.7881715783647478,3.0,1.0,1.0159084769259616,1,1,3.0,0,4,1,True,False
-0.16847089779567795,3.0,6.0,0.6516887268509786,3,3,3.0,0,3,3,False,False
-0.9121117144785618,3.0,1.0,1.8061405611017,1,3,5.0,0,3,3,True,False
1.1948705994562756,4.0,2.0,-0.5394029408765628,3,2,5.0,0,3,0,True,False
-1.1599919867061896,3.0,1.0,-0.032584919972874986,3,2,5.0,0,2,0,False,True
-0.5402913061371198,1.0,2.0,-0.23737188113520918,1,2,5.0,0,5,0,True,False
2.3103318244806013,3.0,5.0,-1.2702190788736742,1,0,3.0,0,3,2,True,False
-0.16847089779567795,5.0,3.0,-0.43126591883146176,1,0,3.0,0,3,2,True,False
1.1948705994562756,3.0,1.0,-1.1496047081310614,1,2,3.0,1,2,0,False,False
-0.2924110339094919,3.0,1.0,-0.7877615959032234,3,2,3.0,0,5,0,False,True
-0.5402913061371198,2.0,4.0,-0.4057170619746522,1,0,5.0,0,4,2,True,False
-0.6642314422509338,4.0,2.0,-0.5417795787237079,1,2,3.0,0,5,0,False,True
-0.04453076168186398,4.0,2.0,0.3876838726639462,3,2,4.0,0,3,0,True,False
-1.0360518505923757,4.0,3.0,2.8379974930705214,1,4,3.0,1,3,4,True,False
1.9385114161391594,4.0,3.0,0.10862697877832837,3,1,4.0,1,5,1,False,True
-0.9121117144785618,4.0,4.0,-0.6528873980777402,3,2,3.0,0,5,0,True,False
0.6991100550010199,5.0,1.0,-1.263089165332239,1,0,3.0,1,5,2,True,False
-0.41635117002330585,2.0,2.0,-0.270842864149169,1,0,3.0,0,5,2,False,True
-0.7881715783647478,2.0,2.0,0.5966299500587843,3,1,3.0,0,2,1,False,True
-0.2924110339094919,6.0,2.0,-0.4984059380133102,3,0,3.0,0,4,2,True,False
-1.0360518505923757,5.0,2.0,0.10169511839082189,1,1,3.0,1,5,1,False,True
0.20334951054576395,4.0,2.0,-0.4324542377550343,1,0,3.0,0,5,2,True,False
-0.2924110339094919,3.0,5.0,-0.23737188113520918,1,2,3.0,0,5,0,True,False
-0.2924110339094919,4.0,3.0,0.028217398283253245,3,2,3.0,0,5,0,False,True
0.6991100550010199,4.0,2.0,1.0014505966891625,3,2,4.0,0,5,0,True,False
0.07940937443194998,3.0,4.0,-0.28747932907918455,1,1,3.0,0,3,1,False,False
0.07940937443194998,5.0,2.0,-0.2892618074645434,3,2,5.0,0,2,0,False,True
-0.04453076168186398,3.0,2.0,-1.185650382146095,1,0,5.0,1,3,2,True,False
-0.7881715783647478,5.0,4.0,-0.24192710367557058,1,0,5.0,1,3,2,False,True
-1.1599919867061896,3.0,2.0,-0.9812595272916185,1,0,5.0,0,1,2,True,False
-0.2924110339094919,4.0,3.0,-0.7499334435028309,3,0,3.0,0,5,2,False,True
-0.9121117144785618,3.0,2.0,-1.251602082404371,1,0,4.0,0,4,2,True,False
-0.2924110339094919,6.0,3.0,-0.7426054768074669,3,0,3.0,1,1,2,False,True
-0.7881715783647478,5.0,3.0,-0.09635803553793457,1,0,5.0,0,2,2,False,True
-0.2924110339094919,3.0,4.0,-0.7998428382928775,3,2,3.0,0,4,0,False,True
-0.7881715783647478,4.0,3.0,2.885332196859494,1,4,3.0,0,5,4,True,False
-0.16847089779567795,5.0,3.0,-0.3918533411996392,1,0,3.0,0,2,2,False,False
-0.2924110339094919,3.0,1.0,-0.23737188113520918,3,2,3.0,0,4,0,False,False
-0.04453076168186398,3.0,2.0,-1.2393227868607881,1,0,3.0,0,2,2,False,True
-0.5402913061371198,3.0,5.0,1.9319043138464604,1,4,3.0,0,1,4,True,False
0.32728964665957794,6.0,7.0,-0.01792898658214701,1,2,4.0,0,4,0,True,False
-0.7881715783647478,5.0,3.0,-0.4562206162264851,2,0,3.0,0,3,2,False,True
0.07940937443194998,4.0,3.0,-0.35560961403067676,1,2,5.0,0,2,0,True,False
-1.0360518505923757,3.0,4.0,-0.11240034100616385,3,0,3.0,0,3,2,True,False
-0.16847089779567795,3.0,5.0,-0.6865564342456288,3,2,3.0,0,3,0,True,False
-0.7881715783647478,6.0,3.0,2.7641236666550952,3,4,4.0,1,5,4,False,True
-0.7881715783647478,4.0,3.0,0.2785565848492014,3,2,3.0,0,5,0,False,True
0.07940937443194998,4.0,1.0,0.3486674013399812,3,1,5.0,0,5,1,True,False
0.07940937443194998,5.0,2.0,-0.17518319080157965,1,0,3.0,0,1,2,False,True
-0.04453076168186398,3.0,2.0,-1.1755496712957285,3,0,3.0,0,4,2,False,True
-0.41635117002330585,4.0,3.0,-0.4732531874643581,1,0,4.0,1,3,2,False,True
1.0709304633424617,5.0,3.0,-0.5427698444933516,1,0,4.0,0,3,2,False,False
0.4512297827733919,4.0,2.0,-0.18587806111373248,1,0,3.0,1,4,2,False,False
-0.2924110339094919,2.0,4.0,1.2414910192508153,1,3,3.0,0,2,3,False,False
-1.0360518505923757,4.0,2.0,-0.3962105105860719,1,0,5.0,0,5,2,False,True
0.5751699188872058,3.0,2.0,-1.18168931906752,3,0,3.0,1,5,2,True,False
1.5666910077977176,5.0,3.0,-0.5439581634169242,3,0,4.0,1,2,2,False,True
-0.2924110339094919,3.0,2.0,-0.790534340058226,3,2,3.0,0,1,0,False,True
-0.04453076168186398,4.0,6.0,0.04188306590433744,3,2,3.0,0,3,0,True,False
0.20334951054576395,4.0,3.0,0.7774524795957389,1,1,5.0,0,3,1,True,False
0.20334951054576395,4.0,2.0,0.01633420904752786,3,2,3.0,0,2,0,False,True
-0.16847089779567795,3.0,2.0,-1.036912463545599,1,0,3.0,0,4,2,False,True
0.32728964665957794,4.0,2.0,-1.289826341112621,3,0,5.0,0,5,2,True,False
1.1948705994562756,4.0,7.0,1.1208766485082027,1,1,3.0,0,3,1,False,False
-0.04453076168186398,2.0,3.0,-0.5146462966354682,1,0,3.0,0,5,2,True,False
-0.16847089779567795,4.0,8.0,0.02683102620575195,1,2,3.0,0,3,0,False,True
-0.41635117002330585,3.0,4.0,-0.5879259635891081,1,2,5.0,1,4,0,True,False
1.0709304633424617,1.0,5.0,-0.9620483713605291,1,0,3.0,0,5,2,True,False
0.9469903272286477,3.0,2.0,1.7623708140834449,3,3,3.0,0,3,3,False,True
-0.2924110339094919,3.0,1.0,-0.7544886660431923,3,2,3.0,1,3,0,False,False
-0.2924110339094919,1.0,2.0,-0.23737188113520918,1,2,5.0,0,1,0,True,False
-0.7881715783647478,3.0,2.0,-1.3987555757734371,1,0,4.0,0,3,2,False,True
-0.5402913061371198,3.0,2.0,-1.3205245799715783,3,0,4.0,1,4,2,False,True
-0.5402913061371198,5.0,3.0,-0.49345460916509126,1,0,3.0,0,2,2,False,False
-1.1599919867061896,3.0,1.0,0.16843903126481283,1,1,5.0,0,2,1,True,False
-0.7881715783647478,4.0,3.0,-0.40413263674322214,3,0,5.0,0,3,2,True,False
1.6906311439115316,3.0,3.0,1.4747976345788905,1,3,3.0,0,3,3,False,True
-0.6642314422509338,5.0,3.0,-0.45582450991862755,1,0,3.0,1,2,2,True,False
0.07940937443194998,4.0,5.0,0.65782837462277,3,1,3.0,1,2,1,True,False
1.6906311439115316,4.0,3.0,-0.6322898700691496,3,0,3.0,1,2,2,False,True
-1.1599919867061896,3.0,1.0,-0.23737188113520918,3,2,5.0,0,3,0,True,False
2.3103318244806013,4.0,3.0,1.8138646341049216,3,2,3.0,1,5,0,False,True
2.186391688366787,4.0,4.0,2.265623878216415,3,3,3.0,0,3,3,True,False
-0.2924110339094919,3.0,2.0,-0.7897421274425109,1,2,5.0,0,2,0,True,False
1.0709304633424617,3.0,6.0,0.3924371483582364,1,1,3.0,0,3,1,False,False
-0.7881715783647478,4.0,3.0,-0.47364929377221565,3,0,4.0,0,3,2,True,False
-1.0360518505923757,2.0,4.0,-0.31441455801349544,1,0,3.0,0,2,2,False,True
-0.2924110339094919,5.0,4.0,-0.7499334435028309,3,2,5.0,0,5,0,False,True
-0.04453076168186398,5.0,6.0,1.0911686754188892,3,1,3.0,1,5,1,True,False
-0.2924110339094919,6.0,2.0,0.09139635438652656,1,2,3.0,1,2,0,True,False
-0.16847089779567795,4.0,6.0,0.5306782498005084,3,2,3.0,0,2,0,True,False
0.32728964665957794,4.0,3.0,-0.5195976254836872,1,0,4.0,0,1,2,True,False
1.1948705994562756,5.0,3.0,2.898403705018792,1,4,3.0,1,3,4,True,False
-0.6642314422509338,4.0,3.0,-0.3878922781210641,1,0,3.0,1,1,2,True,False
0.8230501911148338,4.0,2.0,1.7314745220705587,1,1,3.0,1,5,1,False,False
-0.2924110339094919,3.0,1.0,-0.7481509651174721,3,2,3.0,0,4,0,False,False
-0.04453076168186398,3.0,2.0,-1.1494066549771327,2,0,3.0,0,1,2,False,False
-0.2924110339094919,4.0,4.0,-0.5073183299401043,3,2,3.0,1,5,0,True,False
-0.41635117002330585,3.0,5.0,-0.03357518574251877,1,1,4.0,0,3,1,False,True
0.07940937443194998,3.0,2.0,-0.5702992328894488,3,2,3.0,1,3,0,False,True
1.6906311439115316,6.0,3.0,-0.6560562485406003,2,0,3.0,0,1,2,True,False
-0.2924110339094919,5.0,6.0,1.0147201580023892,1,1,5.0,0,4,1,True,False
-0.2924110339094919,2.0,6.0,0.11734131755119366,3,2,3.0,0,5,0,True,False
-0.04453076168186398,6.0,4.0,1.1452371864414397,1,1,3.0,0,1,1,False,True
-0.2924110339094919,3.0,2.0,-0.23737188113520918,1,2,3.0,0,5,0,False,True
-0.04453076168186398,4.0,2.0,-1.158913206365713,1,0,4.0,0,5,2,True,False
-0.41635117002330585,4.0,2.0,1.0038272345363075,1,2,5.0,0,1,0,False,True
0.8230501911148338,4.0,2.0,-0.4952370875504501,1,0,5.0,0,1,2,True,False
-0.2924110339094919,3.0,2.0,-0.6606114710809617,1,1,5.0,0,1,1,True,False
-0.2924110339094919,5.0,2.0,-0.4019540520500058,1,0,3.0,0,5,2,False,True
-0.6642314422509338,0.0,1.0,-0.6938844009409928,1,2,3.0,0,3,0,False,True
-0.7881715783647478,5.0,2.0,-0.3300607571738672,1,0,4.0,0,2,2,False,False
-0.16847089779567795,5.0,3.0,0.8071604526850524,1,1,3.0,0,2,1,False,False
1.4427508716839037,3.0,2.0,-1.2216960561611288,1,0,3.0,0,5,2,True,False
-0.9121117144785618,4.0,2.0,2.084009136063745,3,4,3.0,1,2,4,False,True
-0.2924110339094919,4.0,2.0,-0.41482750705537497,1,0,3.0,0,1,2,True,False
-0.41635117002330585,4.0,6.0,-0.5495036517269294,1,0,3.0,0,3,2,True,False
0.8230501911148338,5.0,5.0,0.38352475643144235,3,2,3.0,0,5,0,False,False
0.07940937443194998,4.0,2.0,-0.38076236457962886,1,0,3.0,0,4,2,False,True
1.3188107355700895,4.0,5.0,0.17834168896125063,1,2,3.0,0,1,0,True,False
2.434271960594415,5.0,6.0,1.0691847753327972,3,1,5.0,0,1,1,True,False
-0.2924110339094919,4.0,2.0,-1.2684366004883154,1,0,4.0,0,5,2,True,False
0.20334951054576395,3.0,1.0,-1.0687990213281289,1,2,3.0,0,1,0,True,False
-1.1599919867061896,3.0,3.0,1.694042475978024,1,3,3.0,0,1,3,True,False
2.186391688366787,3.0,1.0,-0.6419944746116586,3,2,3.0,0,3,0,True,False
-0.16847089779567795,3.0,2.0,-1.1830756911450213,3,0,3.0,0,3,2,False,False
-0.2924110339094919,4.0,6.0,-0.23737188113520918,1,2,5.0,0,3,0,False,False
1.8145712800253455,4.0,5.0,0.43858353322363663,3,1,3.0,1,3,1,False,True
-0.16847089779567795,3.0,2.0,-0.23737188113520918,1,0,3.0,0,2,2,False,False
-0.7881715783647478,4.0,3.0,2.572408213652059,1,3,5.0,0,3,3,True,False
0.4512297827733919,4.0,2.0,0.33856669048961463,3,2,3.0,0,1,0,False,True
-0.2924110339094919,4.0,1.0,-0.7784530976685718,1,2,5.0,1,2,0,True,False
0.32728964665957794,4.0,2.0,0.9646127100584138,3,1,3.0,0,5,1,True,False
-0.7881715783647478,4.0,3.0,-0.4809772604675796,1,0,5.0,0,1,2,False,True
-1.0360518505923757,4.0,2.0,0.6958545801770913,3,2,5.0,0,1,0,False,True
-0.04453076168186398,4.0,3.0,-0.30847296339563274,1,0,3.0,0,4,2,False,True
-0.16847089779567795,4.0,2.0,-0.5007825758604553,1,0,3.0,0,4,2,True,False
2.0624515522529734,4.0,1.0,-0.10982565000509001,3,2,4.0,0,4,0,False,True
1.8145712800253455,4.0,2.0,-0.3433303184870939,1,2,5.0,0,5,0,False,True
-0.04453076168186398,3.0,2.0,-0.5607926815008685,3,2,3.0,0,1,0,True,False
-0.7881715783647478,4.0,3.0,2.5294306792495185,1,3,3.0,0,1,3,True,False
0.07940937443194998,5.0,2.0,0.0016782756567998802,1,2,3.0,0,5,0,True,False
2.186391688366787,5.0,3.0,-0.0284258037403711,3,2,5.0,0,4,0,False,False
1.5666910077977176,2.0,1.0,0.6833772314795796,1,1,4.0,0,5,1,True,False
-1.1599919867061896,3.0,2.0,-1.2365500427057856,3,0,4.0,1,5,2,False,True
1.9385114161391594,4.0,3.0,0.5027527550965537,1,1,5.0,1,2,1,False,False
1.4427508716839037,4.0,2.0,1.0079863507688114,1,2,5.0,0,4,0,True,False
-1.0360518505923757,5.0,3.0,-0.44988291530076485,1,0,4.0,0,4,2,True,False
-0.5402913061371198,4.0,4.0,-0.18548195480587498,3,0,4.0,0,3,2,False,False
-0.5402913061371198,4.0,4.0,-1.0662243303270549,1,0,3.0,0,1,2,False,True
-0.04453076168186398,3.0,4.0,-0.07061112552719623,3,1,3.0,1,1,1,True,False
0.20334951054576395,4.0,3.0,0.265088970382046,1,1,5.0,1,5,1,False,False
-0.04453076168186398,4.0,6.0,0.04188306590433744,3,2,3.0,0,3,0,True,False
-0.9121117144785618,3.0,2.0,-1.281706161801542,1,0,5.0,1,1,2,True,False
-1.1599919867061896,4.0,1.0,-0.23737188113520918,1,0,3.0,1,5,2,False,True
0.07940937443194998,5.0,2.0,-0.29302481738918973,1,0,3.0,1,2,2,False,False
-0.41635117002330585,4.0,2.0,-1.1571307279803542,1,0,3.0,1,4,2,True,False
1.4427508716839037,4.0,3.0,-0.5368282498754889,3,0,3.0,0,3,2,False,False
0.9469903272286477,4.0,2.0,0.08585086607652138,3,2,3.0,0,3,0,False,False
-0.7881715783647478,1.0,3.0,0.9267845576580214,3,3,5.0,0,3,3,True,False
2.0624515522529734,3.0,2.0,1.666315034427998,3,3,3.0,1,1,3,True,False
0.5751699188872058,3.0,2.0,-1.0915751340299358,1,0,5.0,0,4,2,True,False
-0.2924110339094919,3.0,4.0,-0.23737188113520918,1,2,3.0,1,5,0,False,True
-1.1599919867061896,3.0,1.0,-1.2848750122644021,1,0,3.0,0,1,2,False,True
-1.0360518505923757,4.0,6.0,0.519587273180498,1,1,3.0,0,5,1,False,True
-0.2924110339094919,3.0,1.0,-0.7582516759678387,3,2,3.0,0,3,0,True,False
2.558212096708229,4.0,2.0,-0.16686495833657186,1,0,3.0,0,3,2,False,True
2.434271960594415,3.0,2.0,-0.23737188113520918,1,0,5.0,0,4,2,True,False
2.186391688366787,4.0,2.0,-1.185650382146095,1,0,5.0,0,4,2,False,True
0.20334951054576395,4.0,5.0,-0.3750188231156949,3,2,3.0,0,1,0,True,False
-0.2924110339094919,3.0,2.0,-0.23737188113520918,1,2,5.0,0,1,0,True,False
0.6991100550010199,5.0,2.0,0.2726149902313387,3,2,3.0,0,3,0,False,True
-0.41635117002330585,5.0,2.0,-0.2191509909737636,1,0,3.0,0,5,2,True,False
-0.2924110339094919,4.0,4.0,0.3371803184121133,1,1,3.0,0,4,1,False,False
-1.1599919867061896,4.0,1.0,-0.6085234915976988,3,2,3.0,0,5,0,False,True
0.07940937443194998,4.0,2.0,-0.6513029728463102,1,2,3.0,0,3,0,True,False
-1.1599919867061896,4.0,2.0,0.831124884310432,1,3,3.0,0,3,3,False,False
0.07940937443194998,3.0,1.0,-1.2062479101546857,1,0,3.0,0,5,2,False,True
-0.2924110339094919,3.0,2.0,-0.23737188113520918,1,0,4.0,1,3,2,True,False
-1.0360518505923757,5.0,3.0,-0.3977949358175019,1,0,3.0,0,4,2,False,True
1.0709304633424617,5.0,7.0,1.663938396580853,1,1,5.0,0,3,1,True,False
-0.04453076168186398,5.0,3.0,0.07139298583972216,3,2,4.0,1,1,0,True,False
1.3188107355700895,3.0,1.0,0.9804569623727143,1,3,3.0,1,3,3,True,False
1.8145712800253455,1.0,2.0,-1.4763924121135097,3,0,5.0,0,3,2,False,True
1.4427508716839037,3.0,2.0,-1.2216960561611288,1,0,3.0,0,5,2,True,False
-1.1599919867061896,3.0,2.0,-1.153169664901779,1,0,3.0,0,4,2,True,False
-0.16847089779567795,4.0,6.0,0.7812154895203853,1,1,4.0,0,3,1,True,False
1.1948705994562756,2.0,1.0,-0.6419944746116586,3,2,3.0,1,2,0,False,True
-1.1599919867061896,3.0,1.0,-1.2504137634807986,1,0,3.0,0,3,2,True,False
0.20334951054576395,2.0,5.0,-0.5257372732554786,1,0,3.0,1,3,2,True,False
0.20334951054576395,4.0,3.0,-0.1203224671633141,3,2,3.0,1,2,0,True,False
0.07940937443194998,5.0,3.0,1.1521690468289463,1,1,3.0,1,4,1,False,False
-0.16847089779567795,3.0,6.0,-0.253810292911296,3,1,3.0,0,3,1,True,False
-1.0360518505923757,5.0,8.0,-0.5021689479379565,1,0,4.0,0,3,2,False,False
0.07940937443194998,4.0,1.0,-0.3354081923299436,3,2,4.0,0,5,0,True,False
-0.9121117144785618,4.0,3.0,-0.9703666038255369,1,0,5.0,1,3,2,False,True
-0.2924110339094919,3.0,1.0,-0.7263651181853089,1,2,3.0,1,1,0,True,False
-0.7881715783647478,6.0,6.0,-0.4138372412857312,1,0,3.0,1,3,2,True,False
